"","Country.Name","Indicator.Code","Year","Users"
"11080","Vanuatu","IT.NET.USER.P2","2001",2.830572239
"11081","West Bank and Gaza","IT.NET.USER.P2","2001",1.836854839
"11082","World","IT.NET.USER.P2","2001",8.095908988
"11083","Samoa","IT.NET.USER.P2","2001",1.689902831
"11084","Yemen, Rep.","IT.NET.USER.P2","2001",0.09080245872
"11085","South Africa","IT.NET.USER.P2","2001",6.346619318
"11086","Congo, Dem. Rep.","IT.NET.USER.P2","2001",0.01147578192
"11087","Zambia","IT.NET.USER.P2","2001",0.2331295563
"11088","Zimbabwe","IT.NET.USER.P2","2001",0.7998460456
"11089","Aruba","IT.NET.USER.P2","2002",18.8
"11090","Andorra","IT.NET.USER.P2","2002",11.26046872
"11091","Afghanistan","IT.NET.USER.P2","2002",0.00456139517
"11092","Angola","IT.NET.USER.P2","2002",0.2703767456
"11093","Albania","IT.NET.USER.P2","2002",0.3900812734
"11094","Arab World","IT.NET.USER.P2","2002",2.693061013
"11095","United Arab Emirates","IT.NET.USER.P2","2002",28.31648531
"11096","Argentina","IT.NET.USER.P2","2002",10.88212438
"11097","Armenia","IT.NET.USER.P2","2002",1.960405046
"11098","American Samoa","IT.NET.USER.P2","2002",0
"11099","Antigua and Barbuda","IT.NET.USER.P2","2002",12.5
"11100","Australia","IT.NET.USER.P2","2002",0
"11101","Austria","IT.NET.USER.P2","2002",36.56
"11102","Azerbaijan","IT.NET.USER.P2","2002",4.999713678
"11103","Burundi","IT.NET.USER.P2","2002",0.1182284123
"11104","Belgium","IT.NET.USER.P2","2002",46.33
"11105","Benin","IT.NET.USER.P2","2002",0.7029455951
"11106","Burkina Faso","IT.NET.USER.P2","2002",0.2009925979
"11107","Bangladesh","IT.NET.USER.P2","2002",0.1399202885
"11108","Bulgaria","IT.NET.USER.P2","2002",9.08
"11109","Bahrain","IT.NET.USER.P2","2002",18.05072089
"11110","Bahamas, The","IT.NET.USER.P2","2002",18
"11111","Bosnia and Herzegovina","IT.NET.USER.P2","2002",2.648267914
"11112","Belarus","IT.NET.USER.P2","2002",8.950971315
"11113","Belize","IT.NET.USER.P2","2002",5.684251214
"11114","Bermuda","IT.NET.USER.P2","2002",52.03159737
"11115","Bolivia","IT.NET.USER.P2","2002",3.117192947
"11116","Brazil","IT.NET.USER.P2","2002",9.149425086
"11117","Barbados","IT.NET.USER.P2","2002",27.83632242
"11118","Brunei Darussalam","IT.NET.USER.P2","2002",15.32987986
"11119","Bhutan","IT.NET.USER.P2","2002",1.675802584
"11120","Botswana","IT.NET.USER.P2","2002",3.385922351
"11121","Central African Republic","IT.NET.USER.P2","2002",0.1285371165
"11122","Canada","IT.NET.USER.P2","2002",61.59329927
"11123","Central Europe and the Baltics","IT.NET.USER.P2","2002",18.19417192
"11124","Switzerland","IT.NET.USER.P2","2002",61.4
"11125","Channel Islands","IT.NET.USER.P2","2002",0
"11126","Chile","IT.NET.USER.P2","2002",22.1
"11127","China","IT.NET.USER.P2","2002",4.595704331
"11128","Cote d'Ivoire","IT.NET.USER.P2","2002",0.4979293608
"11129","Cameroon","IT.NET.USER.P2","2002",0.3608715843
"11130","Congo, Rep.","IT.NET.USER.P2","2002",0.1572495172
"11131","Colombia","IT.NET.USER.P2","2002",4.6
"11132","Comoros","IT.NET.USER.P2","2002",0.554869675
"11133","Cabo Verde","IT.NET.USER.P2","2002",3.518757175
"11134","Costa Rica","IT.NET.USER.P2","2002",19.89485113
"11135","Caribbean small states","IT.NET.USER.P2","2002",11.82229681
"11136","Cuba","IT.NET.USER.P2","2002",3.770585038
"11137","Curacao","IT.NET.USER.P2","2002",0
"11138","Cayman Islands","IT.NET.USER.P2","2002",0
"11139","Cyprus","IT.NET.USER.P2","2002",28.32
"11140","Czech Republic","IT.NET.USER.P2","2002",23.93
"11141","Germany","IT.NET.USER.P2","2002",48.82
"11142","Djibouti","IT.NET.USER.P2","2002",0.4869717045
"11143","Dominica","IT.NET.USER.P2","2002",18.42489277
"11144","Denmark","IT.NET.USER.P2","2002",64.25
"11145","Dominican Republic","IT.NET.USER.P2","2002",6.823725733
"11146","Algeria","IT.NET.USER.P2","2002",1.59164126
"11147","East Asia & Pacific (excluding high income)","IT.NET.USER.P2","2002",4.405156649
"11148","Early-demographic dividend","IT.NET.USER.P2","2002",2.847867804
"11149","East Asia & Pacific","IT.NET.USER.P2","2002",8.993587818
"11150","Europe & Central Asia (excluding high income)","IT.NET.USER.P2","2002",5.010025741
"11151","Europe & Central Asia","IT.NET.USER.P2","2002",23.05918302
"11152","Ecuador","IT.NET.USER.P2","2002",4.260796915
"11153","Egypt, Arab Rep.","IT.NET.USER.P2","2002",2.719999715
"11154","Euro area","IT.NET.USER.P2","2002",35.18572124
"11155","Eritrea","IT.NET.USER.P2","2002",0.2270901376
"11156","Spain","IT.NET.USER.P2","2002",20.39
"11157","Estonia","IT.NET.USER.P2","2002",41.52
"11158","Ethiopia","IT.NET.USER.P2","2002",0.07240226187
"11159","European Union","IT.NET.USER.P2","2002",35.1395198
"11160","Fragile and conflict affected situations","IT.NET.USER.P2","2002",0.5344351856
"11161","Finland","IT.NET.USER.P2","2002",62.43
"11162","Fiji","IT.NET.USER.P2","2002",6.1526497
"11163","France","IT.NET.USER.P2","2002",30.18
"11164","Faroe Islands","IT.NET.USER.P2","2002",53.29922183
"11165","Micronesia, Fed. Sts.","IT.NET.USER.P2","2002",5.570099705
"11166","Gabon","IT.NET.USER.P2","2002",1.939530106
"11167","United Kingdom","IT.NET.USER.P2","2002",56.48
"11168","Georgia","IT.NET.USER.P2","2002",1.58787563
"11169","Ghana","IT.NET.USER.P2","2002",0.8302840338
"11170","Gibraltar","IT.NET.USER.P2","2002",23.67023975
"11171","Guinea","IT.NET.USER.P2","2002",0.4020227487
"11172","Gambia, The","IT.NET.USER.P2","2002",1.796779883
"11173","Guinea-Bissau","IT.NET.USER.P2","2002",1.022993234
"11174","Equatorial Guinea","IT.NET.USER.P2","2002",0.3211979972
"11175","Greece","IT.NET.USER.P2","2002",14.67
"11176","Grenada","IT.NET.USER.P2","2002",14.75884055
"11177","Greenland","IT.NET.USER.P2","2002",44.15478903
"11178","Guatemala","IT.NET.USER.P2","2002",3.39174627
"11179","Guam","IT.NET.USER.P2","2002",31.19229426
"11180","Guyana","IT.NET.USER.P2","2002",0
"11181","High income","IT.NET.USER.P2","2002",45.10807409
"11182","Hong Kong SAR, China","IT.NET.USER.P2","2002",43.08238303
"11183","Honduras","IT.NET.USER.P2","2002",2.597402597
"11184","Heavily indebted poor countries (HIPC)","IT.NET.USER.P2","2002",0.3950524163
"11185","Croatia","IT.NET.USER.P2","2002",17.76
"11186","Haiti","IT.NET.USER.P2","2002",0.8934329883
"11187","Hungary","IT.NET.USER.P2","2002",16.67
"11188","IBRD only","IT.NET.USER.P2","2002",4.589710225
"11189","IDA & IBRD total","IT.NET.USER.P2","2002",3.681174232
"11190","IDA total","IT.NET.USER.P2","2002",0.811504048
"11191","IDA blend","IT.NET.USER.P2","2002",1.540467438
"11192","Indonesia","IT.NET.USER.P2","2002",2.134135733
"11193","IDA only","IT.NET.USER.P2","2002",0.385545427
"11194","Isle of Man","IT.NET.USER.P2","2002",0
"11195","India","IT.NET.USER.P2","2002",1.537875582
"11196","Not classified","IT.NET.USER.P2","2002",0
"11197","Ireland","IT.NET.USER.P2","2002",25.85
"11198","Iran, Islamic Rep.","IT.NET.USER.P2","2002",4.626175115
"11199","Iraq","IT.NET.USER.P2","2002",0.5
"11200","Iceland","IT.NET.USER.P2","2002",79.12
"11201","Israel","IT.NET.USER.P2","2002",17.76459906
"11202","Italy","IT.NET.USER.P2","2002",28.04
"11203","Jamaica","IT.NET.USER.P2","2002",6.1
"11204","Jordan","IT.NET.USER.P2","2002",6.025532412
"11205","Japan","IT.NET.USER.P2","2002",46.59420112
"11206","Kazakhstan","IT.NET.USER.P2","2002",1.674770995
"11207","Kenya","IT.NET.USER.P2","2002",1.207773885
"11208","Kyrgyz Republic","IT.NET.USER.P2","2002",2.99926518
"11209","Cambodia","IT.NET.USER.P2","2002",0.2269832377
"11210","Kiribati","IT.NET.USER.P2","2002",2.5
"11211","St. Kitts and Nevis","IT.NET.USER.P2","2002",21.15238176
"11212","Korea, Rep.","IT.NET.USER.P2","2002",59.4
"11213","Kosovo","IT.NET.USER.P2","2002",0
"11214","Kuwait","IT.NET.USER.P2","2002",10.24896793
"11215","Latin America & Caribbean (excluding high income)","IT.NET.USER.P2","2002",8.344575637
"11216","Lao PDR","IT.NET.USER.P2","2002",0.2678992413
"11217","Lebanon","IT.NET.USER.P2","2002",7
"11218","Liberia","IT.NET.USER.P2","2002",0.03271330712
"11219","Libya","IT.NET.USER.P2","2002",2.244418222
"11220","St. Lucia","IT.NET.USER.P2","2002",14.64183577
"11221","Latin America & Caribbean","IT.NET.USER.P2","2002",8.887349945
"11222","Least developed countries: UN classification","IT.NET.USER.P2","2002",0.2362585413
"11223","Low income","IT.NET.USER.P2","2002",0.2584516554
"11224","Liechtenstein","IT.NET.USER.P2","2002",59.47071067
"11225","Sri Lanka","IT.NET.USER.P2","2002",1.050422706
"11226","Lower middle income","IT.NET.USER.P2","2002",1.602176335
"11227","Low & middle income","IT.NET.USER.P2","2002",3.457046683
"11228","Lesotho","IT.NET.USER.P2","2002",1.083943137
"11229","Late-demographic dividend","IT.NET.USER.P2","2002",5.915906329
"11230","Lithuania","IT.NET.USER.P2","2002",17.69
"11231","Luxembourg","IT.NET.USER.P2","2002",39.84
"11232","Latvia","IT.NET.USER.P2","2002",21.94
"11233","Macao SAR, China","IT.NET.USER.P2","2002",25.17188016
"11234","St. Martin (French part)","IT.NET.USER.P2","2002",0
"11235","Morocco","IT.NET.USER.P2","2002",2.373253192
"11236","Monaco","IT.NET.USER.P2","2002",48.04711717
"11237","Moldova","IT.NET.USER.P2","2002",3.787242799
"11238","Madagascar","IT.NET.USER.P2","2002",0.3397201546
"11239","Maldives","IT.NET.USER.P2","2002",5.347765169
"11240","Middle East & North Africa","IT.NET.USER.P2","2002",3.757208895
"11241","Mexico","IT.NET.USER.P2","2002",11.9
"11242","Marshall Islands","IT.NET.USER.P2","2002",2.335444575
"11243","Middle income","IT.NET.USER.P2","2002",3.753242329
"11244","Macedonia, FYR","IT.NET.USER.P2","2002",17.33
"11245","Mali","IT.NET.USER.P2","2002",0.2270455785
"11246","Malta","IT.NET.USER.P2","2002",28.92
"11247","Myanmar","IT.NET.USER.P2","2002",0.0004264935064
"11248","Middle East & North Africa (excluding high income)","IT.NET.USER.P2","2002",2.816710081
"11249","Montenegro","IT.NET.USER.P2","2002",0
"11250","Mongolia","IT.NET.USER.P2","2002",2.039572603
"11251","Northern Mariana Islands","IT.NET.USER.P2","2002",0
"11252","Mozambique","IT.NET.USER.P2","2002",0.2596126113
"11253","Mauritania","IT.NET.USER.P2","2002",0.3632294146
"11254","Mauritius","IT.NET.USER.P2","2002",10.25262467
"11255","Malawi","IT.NET.USER.P2","2002",0.2150947265
"11256","Malaysia","IT.NET.USER.P2","2002",32.33820434
"11257","North America","IT.NET.USER.P2","2002",59.0571969
"11258","Namibia","IT.NET.USER.P2","2002",2.633699769
"11259","New Caledonia","IT.NET.USER.P2","2002",22.38979742
"11260","Niger","IT.NET.USER.P2","2002",0.1271524688
"11261","Nigeria","IT.NET.USER.P2","2002",0.3204619755
"11262","Nicaragua","IT.NET.USER.P2","2002",1.714729584
"11263","Netherlands","IT.NET.USER.P2","2002",61.29
"11264","Norway","IT.NET.USER.P2","2002",72.84
"11265","Nepal","IT.NET.USER.P2","2002",0.3129560601
"11266","Nauru","IT.NET.USER.P2","2002",0
"11267","New Zealand","IT.NET.USER.P2","2002",59.08075328
"11268","OECD members","IT.NET.USER.P2","2002",41.52482604
"11269","Oman","IT.NET.USER.P2","2002",6.873396039
"11270","Other small states","IT.NET.USER.P2","2002",8.870401996
"11271","Pakistan","IT.NET.USER.P2","2002",2.577426737
"11272","Panama","IT.NET.USER.P2","2002",8.518077815
"11273","Peru","IT.NET.USER.P2","2002",8.96694917
"11274","Philippines","IT.NET.USER.P2","2002",4.332275746
"11275","Palau","IT.NET.USER.P2","2002",20.24393947
"11276","Papua New Guinea","IT.NET.USER.P2","2002",1.321656935
"11277","Poland","IT.NET.USER.P2","2002",21.15
"11278","Pre-demographic dividend","IT.NET.USER.P2","2002",0.3635427778
"11279","Puerto Rico","IT.NET.USER.P2","2002",17.54764757
"11280","Korea, Dem. People’s Rep.","IT.NET.USER.P2","2002",0
"11281","Portugal","IT.NET.USER.P2","2002",19.37
"11282","Paraguay","IT.NET.USER.P2","2002",1.794969598
"11283","Pacific island small states","IT.NET.USER.P2","2002",3.996478139
"11284","Post-demographic dividend","IT.NET.USER.P2","2002",44.71575125
"11285","French Polynesia","IT.NET.USER.P2","2002",8.200216486
"11286","Qatar","IT.NET.USER.P2","2002",10.22612893
"11287","Romania","IT.NET.USER.P2","2002",6.58
"11288","Russian Federation","IT.NET.USER.P2","2002",4.128271818
"11289","Rwanda","IT.NET.USER.P2","2002",0.2927847188
"11290","South Asia","IT.NET.USER.P2","2002",1.462545237
"11291","Saudi Arabia","IT.NET.USER.P2","2002",6.38470502
"11292","Sudan","IT.NET.USER.P2","2002",0.4394776391
"11293","Senegal","IT.NET.USER.P2","2002",1.006454537
"11294","Singapore","IT.NET.USER.P2","2002",47
"11295","Solomon Islands","IT.NET.USER.P2","2002",0.5019198434
"11296","Sierra Leone","IT.NET.USER.P2","2002",0.1761989568
"11297","El Salvador","IT.NET.USER.P2","2002",1.9
"11298","San Marino","IT.NET.USER.P2","2002",50.83483994
"11299","Somalia","IT.NET.USER.P2","2002",0.1156142134
"11300","Serbia","IT.NET.USER.P2","2002",0
"11301","Sub-Saharan Africa (excluding high income)","IT.NET.USER.P2","2002",0.8275182465
"11302","South Sudan","IT.NET.USER.P2","2002",0
"11303","Sub-Saharan Africa","IT.NET.USER.P2","2002",0.8291086373
"11304","Small states","IT.NET.USER.P2","2002",9.127928203
"11305","Sao Tome and Principe","IT.NET.USER.P2","2002",7.580665169
"11306","Suriname","IT.NET.USER.P2","2002",4.161568745
"11307","Slovak Republic","IT.NET.USER.P2","2002",40.14
"11308","Slovenia","IT.NET.USER.P2","2002",27.83888542
"11309","Sweden","IT.NET.USER.P2","2002",70.57
"11310","Swaziland","IT.NET.USER.P2","2002",1.816203807
"11311","Sint Maarten (Dutch part)","IT.NET.USER.P2","2002",0
"11312","Seychelles","IT.NET.USER.P2","2002",14.30417083
"11313","Syrian Arab Republic","IT.NET.USER.P2","2002",2.093101019
"11314","Turks and Caicos Islands","IT.NET.USER.P2","2002",0
"11315","Chad","IT.NET.USER.P2","2002",0.1660696647
"11316","East Asia & Pacific (IDA & IBRD countries)","IT.NET.USER.P2","2002",4.46079753
"11317","Europe & Central Asia (IDA & IBRD countries)","IT.NET.USER.P2","2002",6.590833094
"11318","Togo","IT.NET.USER.P2","2002",1
"11319","Thailand","IT.NET.USER.P2","2002",7.531250335
"11320","Tajikistan","IT.NET.USER.P2","2002",0.05546282699
"11321","Turkmenistan","IT.NET.USER.P2","2002",0.3021320162
"11322","Latin America & the Caribbean (IDA & IBRD countries)","IT.NET.USER.P2","2002",8.91296822
"11323","Middle East & North Africa (IDA & IBRD countries)","IT.NET.USER.P2","2002",2.813341422
"11324","Timor-Leste","IT.NET.USER.P2","2002",0
"11325","Tonga","IT.NET.USER.P2","2002",2.907297316
"11326","South Asia (IDA & IBRD)","IT.NET.USER.P2","2002",1.462545237
"11327","Sub-Saharan Africa (IDA & IBRD countries)","IT.NET.USER.P2","2002",0.8291086373
"11328","Trinidad and Tobago","IT.NET.USER.P2","2002",21.99867548
"11329","Tunisia","IT.NET.USER.P2","2002",5.252887295
"11330","Turkey","IT.NET.USER.P2","2002",11.38
"11331","Tuvalu","IT.NET.USER.P2","2002",0
"11332","Tanzania","IT.NET.USER.P2","2002",0.2224844139
"11333","Uganda","IT.NET.USER.P2","2002",0.384093505
"11334","Ukraine","IT.NET.USER.P2","2002",1.873885116
"11335","Upper middle income","IT.NET.USER.P2","2002",5.938899713
"11336","Uruguay","IT.NET.USER.P2","2002",11.4194702
"11337","United States","IT.NET.USER.P2","2002",58.78540388
"11338","Uzbekistan","IT.NET.USER.P2","2002",1.081939742
"11339","St. Vincent and the Grenadines","IT.NET.USER.P2","2002",5.54959488
"11340","Venezuela, RB","IT.NET.USER.P2","2002",4.910446327
"11341","British Virgin Islands","IT.NET.USER.P2","2002",18.88574127
"11342","Virgin Islands (U.S.)","IT.NET.USER.P2","2002",27.49443238
"11343","Vietnam","IT.NET.USER.P2","2002",1.854999236
"11344","Vanuatu","IT.NET.USER.P2","2002",3.510038711
"11345","West Bank and Gaza","IT.NET.USER.P2","2002",3.100092235
"11346","World","IT.NET.USER.P2","2002",10.5805568
"11347","Samoa","IT.NET.USER.P2","2002",2.244832676
"11348","Yemen, Rep.","IT.NET.USER.P2","2002",0.5187960321
"11349","South Africa","IT.NET.USER.P2","2002",6.710322437
"11350","Congo, Dem. Rep.","IT.NET.USER.P2","2002",0.09279070246
"11351","Zambia","IT.NET.USER.P2","2002",0.4777509069
"11352","Zimbabwe","IT.NET.USER.P2","2002",1.1
"11353","Aruba","IT.NET.USER.P2","2003",20.8
"11354","Andorra","IT.NET.USER.P2","2003",13.54641288
"11355","Afghanistan","IT.NET.USER.P2","2003",0.08789125286
"11356","Angola","IT.NET.USER.P2","2003",0.3706820652
"11357","Albania","IT.NET.USER.P2","2003",0.9719004152
"11358","Arab World","IT.NET.USER.P2","2003",3.645880783
"11359","United Arab Emirates","IT.NET.USER.P2","2003",29.47795341
"11360","Argentina","IT.NET.USER.P2","2003",11.91369655
"11361","Armenia","IT.NET.USER.P2","2003",4.575217225
"11362","American Samoa","IT.NET.USER.P2","2003",0
"11363","Antigua and Barbuda","IT.NET.USER.P2","2003",17.22864878
"11364","Australia","IT.NET.USER.P2","2003",0
"11365","Austria","IT.NET.USER.P2","2003",42.7
"11366","Azerbaijan","IT.NET.USER.P2","2003",0
"11367","Burundi","IT.NET.USER.P2","2003",0.2012731967
"11368","Belgium","IT.NET.USER.P2","2003",49.97
"11369","Benin","IT.NET.USER.P2","2003",0.9513271149
"11370","Burkina Faso","IT.NET.USER.P2","2003",0.3734403032
"11371","Bangladesh","IT.NET.USER.P2","2003",0.1638776655
"11372","Bulgaria","IT.NET.USER.P2","2003",12.04
"11373","Bahrain","IT.NET.USER.P2","2003",21.55494499
"11374","Bahamas, The","IT.NET.USER.P2","2003",20
"11375","Bosnia and Herzegovina","IT.NET.USER.P2","2003",3.965036834
"11376","Belarus","IT.NET.USER.P2","2003",0
"11377","Belize","IT.NET.USER.P2","2003",0
"11378","Bermuda","IT.NET.USER.P2","2003",56.52201218
"11379","Bolivia","IT.NET.USER.P2","2003",3.508596401
"11380","Brazil","IT.NET.USER.P2","2003",13.2075861
"11381","Barbados","IT.NET.USER.P2","2003",39.68962712
"11382","Brunei Darussalam","IT.NET.USER.P2","2003",19.59500322
"11383","Bhutan","IT.NET.USER.P2","2003",2.436912399
"11384","Botswana","IT.NET.USER.P2","2003",3.345190174
"11385","Central African Republic","IT.NET.USER.P2","2003",0.1515633379
"11386","Canada","IT.NET.USER.P2","2003",64.2
"11387","Central Europe and the Baltics","IT.NET.USER.P2","2003",22.5126441
"11388","Switzerland","IT.NET.USER.P2","2003",65.1
"11389","Channel Islands","IT.NET.USER.P2","2003",0
"11390","Chile","IT.NET.USER.P2","2003",25.47377889
"11391","China","IT.NET.USER.P2","2003",6.2
"11392","Cote d'Ivoire","IT.NET.USER.P2","2003",0.7586696295
"11393","Cameroon","IT.NET.USER.P2","2003",0.5876226111
"11394","Congo, Rep.","IT.NET.USER.P2","2003",0.4600141868
"11395","Colombia","IT.NET.USER.P2","2003",7.388923711
"11396","Comoros","IT.NET.USER.P2","2003",0.8481893702
"11397","Cabo Verde","IT.NET.USER.P2","2003",4.324885391
"11398","Costa Rica","IT.NET.USER.P2","2003",20.33361481
"11399","Caribbean small states","IT.NET.USER.P2","2003",14.97618472
"11400","Cuba","IT.NET.USER.P2","2003",5.241269054
"11401","Curacao","IT.NET.USER.P2","2003",0
"11402","Cayman Islands","IT.NET.USER.P2","2003",0
"11403","Cyprus","IT.NET.USER.P2","2003",30.09
"11404","Czech Republic","IT.NET.USER.P2","2003",34.3
"11405","Germany","IT.NET.USER.P2","2003",55.9
"11406","Djibouti","IT.NET.USER.P2","2003",0.6259402294
"11407","Dominica","IT.NET.USER.P2","2003",23.62041985
"11408","Denmark","IT.NET.USER.P2","2003",76.26
"11409","Dominican Republic","IT.NET.USER.P2","2003",7.898392937
"11410","Algeria","IT.NET.USER.P2","2003",2.195359731
"11411","East Asia & Pacific (excluding high income)","IT.NET.USER.P2","2003",5.762267997
"11412","Early-demographic dividend","IT.NET.USER.P2","2003",3.416897115
"11413","East Asia & Pacific","IT.NET.USER.P2","2003",10.54724365
"11414","Europe & Central Asia (excluding high income)","IT.NET.USER.P2","2003",7.299761161
"11415","Europe & Central Asia","IT.NET.USER.P2","2003",28.36394999
"11416","Ecuador","IT.NET.USER.P2","2003",4.460228345
"11417","Egypt, Arab Rep.","IT.NET.USER.P2","2003",4.037885107
"11418","Euro area","IT.NET.USER.P2","2003",42.08609191
"11419","Eritrea","IT.NET.USER.P2","2003",0
"11420","Spain","IT.NET.USER.P2","2003",39.93
"11421","Estonia","IT.NET.USER.P2","2003",45.32
"11422","Ethiopia","IT.NET.USER.P2","2003",0.1058116588
"11423","European Union","IT.NET.USER.P2","2003",41.82284915
"11424","Fragile and conflict affected situations","IT.NET.USER.P2","2003",0.7534632288
"11425","Finland","IT.NET.USER.P2","2003",69.22
"11426","Fiji","IT.NET.USER.P2","2003",6.725434738
"11427","France","IT.NET.USER.P2","2003",36.14
"11428","Faroe Islands","IT.NET.USER.P2","2003",58.91264097
"11429","Micronesia, Fed. Sts.","IT.NET.USER.P2","2003",9.2325021
"11430","Gabon","IT.NET.USER.P2","2003",2.659586594
"11431","United Kingdom","IT.NET.USER.P2","2003",64.82
"11432","Georgia","IT.NET.USER.P2","2003",2.558816481
"11433","Ghana","IT.NET.USER.P2","2003",1.193057911
"11434","Gibraltar","IT.NET.USER.P2","2003",28.32577979
"11435","Guinea","IT.NET.USER.P2","2003",0.4509603708
"11436","Gambia, The","IT.NET.USER.P2","2003",2.436781193
"11437","Guinea-Bissau","IT.NET.USER.P2","2003",1.354197478
"11438","Equatorial Guinea","IT.NET.USER.P2","2003",0.520524272
"11439","Greece","IT.NET.USER.P2","2003",17.8
"11440","Grenada","IT.NET.USER.P2","2003",18.64518218
"11441","Greenland","IT.NET.USER.P2","2003",54.53425983
"11442","Guatemala","IT.NET.USER.P2","2003",4.548854908
"11443","Guam","IT.NET.USER.P2","2003",33.71668179
"11444","Guyana","IT.NET.USER.P2","2003",0
"11445","High income","IT.NET.USER.P2","2003",49.81765946
"11446","Hong Kong SAR, China","IT.NET.USER.P2","2003",52.20004335
"11447","Honduras","IT.NET.USER.P2","2003",4.8
"11448","Heavily indebted poor countries (HIPC)","IT.NET.USER.P2","2003",0.6044119629
"11449","Croatia","IT.NET.USER.P2","2003",22.75
"11450","Haiti","IT.NET.USER.P2","2003",1.647358346
"11451","Hungary","IT.NET.USER.P2","2003",21.63
"11452","IBRD only","IT.NET.USER.P2","2003",5.865585015
"11453","IDA & IBRD total","IT.NET.USER.P2","2003",4.798855852
"11454","IDA total","IT.NET.USER.P2","2003",1.459688954
"11455","IDA blend","IT.NET.USER.P2","2003",2.889907207
"11456","Indonesia","IT.NET.USER.P2","2003",2.38701978
"11457","IDA only","IT.NET.USER.P2","2003",0.6301101999
"11458","Isle of Man","IT.NET.USER.P2","2003",0
"11459","India","IT.NET.USER.P2","2003",1.686489971
"11460","Not classified","IT.NET.USER.P2","2003",0
"11461","Ireland","IT.NET.USER.P2","2003",34.31
"11462","Iran, Islamic Rep.","IT.NET.USER.P2","2003",6.933721953
"11463","Iraq","IT.NET.USER.P2","2003",0.6
"11464","Iceland","IT.NET.USER.P2","2003",83.14
"11465","Israel","IT.NET.USER.P2","2003",19.59339366
"11466","Italy","IT.NET.USER.P2","2003",29.04
"11467","Jamaica","IT.NET.USER.P2","2003",7.8
"11468","Jordan","IT.NET.USER.P2","2003",8.466005016
"11469","Japan","IT.NET.USER.P2","2003",48.43526589
"11470","Kazakhstan","IT.NET.USER.P2","2003",2.000414753
"11471","Kenya","IT.NET.USER.P2","2003",2.941902861
"11472","Kyrgyz Republic","IT.NET.USER.P2","2003",3.908766268
"11473","Cambodia","IT.NET.USER.P2","2003",0.2605701976
"11474","Kiribati","IT.NET.USER.P2","2003",3
"11475","St. Kitts and Nevis","IT.NET.USER.P2","2003",22.96978429
"11476","Korea, Rep.","IT.NET.USER.P2","2003",65.5
"11477","Kosovo","IT.NET.USER.P2","2003",0
"11478","Kuwait","IT.NET.USER.P2","2003",22.40293838
"11479","Latin America & Caribbean (excluding high income)","IT.NET.USER.P2","2003",10.69722112
"11480","Lao PDR","IT.NET.USER.P2","2003",0.3339124664
"11481","Lebanon","IT.NET.USER.P2","2003",8
"11482","Liberia","IT.NET.USER.P2","2003",0.03186893455
"11483","Libya","IT.NET.USER.P2","2003",2.814517987
"11484","St. Lucia","IT.NET.USER.P2","2003",20.98247346
"11485","Latin America & Caribbean","IT.NET.USER.P2","2003",11.28715318
"11486","Least developed countries: UN classification","IT.NET.USER.P2","2003",0.3556210818
"11487","Low income","IT.NET.USER.P2","2003",0.4216283201
"11488","Liechtenstein","IT.NET.USER.P2","2003",58.80969184
"11489","Sri Lanka","IT.NET.USER.P2","2003",1.458580228
"11490","Lower middle income","IT.NET.USER.P2","2003",2.1117877
"11491","Low & middle income","IT.NET.USER.P2","2003",4.539423451
"11492","Lesotho","IT.NET.USER.P2","2003",1.53249659
"11493","Late-demographic dividend","IT.NET.USER.P2","2003",8.031483076
"11494","Lithuania","IT.NET.USER.P2","2003",25.91
"11495","Luxembourg","IT.NET.USER.P2","2003",54.55
"11496","Latvia","IT.NET.USER.P2","2003",26.98
"11497","Macao SAR, China","IT.NET.USER.P2","2003",25.74212398
"11498","St. Martin (French part)","IT.NET.USER.P2","2003",0
"11499","Morocco","IT.NET.USER.P2","2003",3.353366681
"11500","Monaco","IT.NET.USER.P2","2003",49.49116892
"11501","Moldova","IT.NET.USER.P2","2003",7.407544584
"11502","Madagascar","IT.NET.USER.P2","2003",0.4232524193
"11503","Maldives","IT.NET.USER.P2","2003",5.97659285
"11504","Middle East & North Africa","IT.NET.USER.P2","2003",5.12923074
"11505","Mexico","IT.NET.USER.P2","2003",12.9
"11506","Marshall Islands","IT.NET.USER.P2","2003",2.569750367
"11507","Middle income","IT.NET.USER.P2","2003",4.924354332
"11508","Macedonia, FYR","IT.NET.USER.P2","2003",19.07
"11509","Mali","IT.NET.USER.P2","2003",0.3103644432
"11510","Malta","IT.NET.USER.P2","2003",31.64
"11511","Myanmar","IT.NET.USER.P2","2003",0.02406414914
"11512","Middle East & North Africa (excluding high income)","IT.NET.USER.P2","2003",4.050096396
"11513","Montenegro","IT.NET.USER.P2","2003",0
"11514","Mongolia","IT.NET.USER.P2","2003",0
"11515","Northern Mariana Islands","IT.NET.USER.P2","2003",0
"11516","Mozambique","IT.NET.USER.P2","2003",0.4195388439
"11517","Mauritania","IT.NET.USER.P2","2003",0.4240048958
"11518","Mauritius","IT.NET.USER.P2","2003",12.1871062
"11519","Malawi","IT.NET.USER.P2","2003",0.2788151163
"11520","Malaysia","IT.NET.USER.P2","2003",34.97115234
"11521","North America","IT.NET.USER.P2","2003",61.93974087
"11522","Namibia","IT.NET.USER.P2","2003",3.359839886
"11523","New Caledonia","IT.NET.USER.P2","2003",26.40833447
